count;dtMPU
1204;725
1205;727
1206;726
1207;723
1208;721
1209;763
1210;1011
1211;892
1212;724
1213;694
1214;853
1215;738
1216;796
1217;760
1218;734
1219;850
1220;755
1221;740
1222;800
1223;765
1224;739
1225;1006
1226;845
1227;762
1228;761
1229;737
1230;776
1231;847
1232;728
1233;788
1234;762
1235;782
1236;719
1237;812
1238;733
1239;752
1240;774
1241;746
1242;770
1243;767
1244;749
1245;729
1246;748
1247;724
1248;728
1249;805
1250;942
1251;758
1252;743
1253;850
1254;759
1255;881
1256;866
1257;742
1258;770
1259;723
1260;737
1261;749
1262;842
1263;755
1264;728
1265;735
1266;779
1267;720
1268;838
1269;739
1270;747
1271;789
1272;744
1273;734
1274;732
1275;731
1276;746
1277;730
1278;743
1279;730
1280;805
1281;908
1282;778
1283;785
1284;727
1285;732
1286;736
1287;724
1288;737
1289;733
1290;734
1291;741
1292;758
1293;882
1294;746
1295;747
1296;774
1297;766
1298;725
1299;829
1300;878
1301;725
1302;759
1303;723
1304;724
1305;778
1306;877
1307;732
1308;826
1309;730
1310;791
1311;789
1312;883
1313;771
1314;750
1315;782
1316;733
1317;723
1318;850
1319;885
1320;721
1321;726
1322;745
1323;736
1324;905
1325;767
1326;831
1327;773
1328;839
1329;721
1330;919
1331;899
1332;802
1333;732
1334;721
1335;805
1336;779
1337;1037
1338;777
1339;715
1340;835
1341;726
1342;782
1343;793
1344;859
1345;762
1346;822
1347;743
1348;748
1349;750
1350;1011
1351;725
1352;851
1353;741
1354;897
1355;948
1356;829
1357;740
1358;738
1359;801
1360;694
1361;764
1362;725
1363;851
1364;1146
1365;973
1366;947
1367;832
1368;851
1369;870
1370;724
1371;738
1372;923
1373;725
1374;722
1375;824
1376;759
1377;823
1378;847
1379;826
1380;759
1381;969
1382;1025
1383;1038
1384;805
1385;748
1386;833
1387;741
1388;733
1389;892
1390;741
1391;832
1392;746
1393;843
1394;809
1395;703
1396;875
1397;708
1398;825
1399;740
1400;867
1401;876
1402;1264
1403;1061
1404;1082
1405;1019
1406;1256
1407;1064
1408;969
1409;812
1410;812
1411;830
1412;869
1413;835
1414;740
1415;801
1416;726
1417;912
1418;772
1419;824
1420;749
1421;733
1422;861
1423;973
1424;824
1425;777
1426;827
1427;802
1428;728
1429;933
1430;744
1431;750
1432;722
1433;722
1434;728
1435;751
1436;751
1437;729
1438;721
1439;717
1440;767
1441;719
1442;718
1443;721
1444;730
1445;746
1446;720
1447;721
1448;719
1449;723
1450;725
1451;724
1452;791
1453;720
1454;722
1455;722
1456;722
1457;722
1458;735
1459;728
1460;727
1461;721
1462;720
1463;721
1464;726
1465;720
1466;724
1467;727
1468;721
1469;725
1470;750
1471;723
1472;723
1473;734
1474;732
1475;721
1476;723
1477;729
1478;724
1479;724
1480;723
1481;718
1482;716
1483;721
1484;728
1485;723
1486;725
1487;726
1488;751
1489;726
1490;722
1491;721
1492;722
1493;720
1494;719
1495;726
1496;719
1497;737
1498;830
1499;721
1500;719
1501;730
1502;729
1503;777
1504;724
1505;727
1506;722
1507;728
1508;725
1509;724
1510;723
1511;724
1512;723
1513;718
1514;717
1515;793
1516;727
1517;769
1518;725
1519;719
1520;736
1521;747
1522;717
1523;773
1524;738
1525;777
1526;731
1527;734
1528;758
1529;818
1530;782
1531;740
1532;810
1533;755
1534;773
1535;738
1536;773
1537;807
1538;762
1539;724
1540;773
1541;759
1542;724
1543;777
1544;742
1545;769
1546;769
1547;772
1548;736
1549;800
1550;725
1551;784
1552;727
1553;741
1554;764
1555;773
1556;764
1557;719
1558;727
1559;763
1560;863
1561;712
1562;764
1563;719
1564;720
1565;732
1566;773
1567;743
1568;773
1569;721
1570;773
1571;743
1572;730
1573;722
1574;780
1575;735
1576;740
1577;741
1578;754
1579;788
1580;802
1581;745
1582;759
1583;721
1584;774
1585;734
1586;726
1587;725
1588;843
1589;725
1590;726
1591;766
1592;774
1593;741
1594;741
1595;748
1596;772
1597;755
1598;737
1599;761
1600;724
1601;802
1602;738
1603;957
1604;817
1605;816
1606;794
1607;831
1608;802
1609;798
1610;799
1611;792
1612;814
1613;825
1614;815
1615;798
1616;980
1617;795
1618;825
1619;987
1620;1101
1621;1026
1622;884
1623;809
1624;794
1625;809
1626;796
1627;846
1628;802
1629;814
1630;796
1631;809
1632;794
1633;801
1634;896
1635;794
1636;809
1637;802
1638;1016
1639;1058
1640;1136
1641;966
1642;872
1643;849
1644;792
1645;803
1646;863
1647;795
1648;796
1649;792
1650;803
1651;800
1652;812
1653;971
1654;792
1655;795
1656;789
1657;795
1658;857
1659;1000
1660;1151
1661;970
1662;871
1663;797
1664;802
1665;799
1666;796
1667;821
1668;800
1669;809
1670;798
1671;816
1672;970
1673;797
1674;794
1675;791
1676;790
1677;799
1678;926
1679;992
1680;974
1681;870
1682;820
1683;801
1684;797
1685;800
1686;791
1687;798
1688;793
1689;798
1690;803
1691;808
1692;794
1693;811
1694;790
1695;794
1696;807
1697;954
1698;1164
1699;1079
1700;1121
1701;959
1702;1121
1703;817
1704;818
1705;811
1706;830
1707;797
1708;822
1709;940
1710;803
1711;844
1712;793
1713;812
1714;800
1715;930
1716;817
1717;790
1718;795
1719;969
1720;1110
1721;958
1722;872
1723;824
1724;811
1725;792
1726;798
1727;802
1728;1022
1729;803
1730;815
1731;800
1732;796
1733;808
1734;798
1735;984
1736;802
1737;795
1738;794
1739;799
1740;800
1741;877
1742;795
1743;906
1744;798
1745;818
1746;798
1747;798
1748;930
1749;796
1750;801
1751;795
1752;797
1753;804
1754;846
1755;795
1756;791
1757;790
1758;797
1759;812
1760;798
1761;985
1762;796
1763;799
1764;792
1765;798
1766;797
1767;907
1768;799
1769;793
1770;793
1771;792
1772;815
1773;811
1774;906
1775;801
1776;806
1777;792
1778;794
1779;797
1780;826
1781;831
1782;793
1783;794
1784;790
1785;790
1786;795
1787;848
1788;959
1789;811
1790;800
1791;798
1792;797
1793;1027
1794;795
1795;800
1796;791
1797;792
1798;797
1799;802
1800;865
1801;796
1802;798
1803;962
1804;1099
1805;991
1806;1214
1807;804
1808;799
1809;791
1810;794
1811;807
1812;807
1813;794
1814;793
1815;799
1816;793
1817;795
1818;812
1819;1030
1820;819
1821;815
1822;806
1823;910
1824;901
1825;969
1826;1114
1827;964
1828;896
1829;815
1830;973
1831;795
1832;823
1833;810
1834;796
1835;794
1836;822
1837;956
1838;814
1839;797
1840;809
1841;824
1842;807
1843;847
1844;845
1845;807
1846;846
1847;795
1848;1004
1849;1101
1850;1062
1851;1129
1852;1159
1853;1102
1854;1177
1855;1115
1856;989
1857;889
1858;845
1859;814
1860;911
1861;800
1862;821
1863;860
1864;809
1865;870
1866;998
1867;824
1868;811
1869;854
1870;828
1871;831
1872;812
1873;925
1874;806
1875;842
1876;830
1877;847
1878;951
1879;1245
1880;1061
1881;960
1882;880
1883;801
1884;872
1885;796
1886;796
1887;794
1888;798
1889;870
1890;799
1891;803
1892;797
1893;797
1894;905
1895;795
1896;796
1897;858
1898;799
1899;796
1900;944
1901;993
1902;1100
1903;1178
1904;987
1905;886
1906;813
1907;793
1908;803
1909;963
1910;799
1911;804
1912;798
1913;799
1914;814
1915;797
1916;923
1917;794
1918;798
1919;857
1920;793
1921;796
1922;836
1923;888
1924;1038
1925;1077
1926;1109
1927;1018
1928;1069
1929;803
1930;798
1931;801
1932;794
1933;849
1934;810
1935;800
1936;793
1937;794
1938;797
1939;797
1940;829
1941;797
1942;797
1943;793
1944;823
1945;1108
1946;1073
1947;880
1948;801
1949;799
1950;794
1951;795
1952;824
1953;891
1954;800
1955;794
1956;796
1957;797
1958;801
1959;847
1960;800
1961;795
1962;794
1963;796
1964;962
1965;1251
1966;1020
1967;1105
1968;958
1969;885
1970;827
1971;795
1972;795
1973;798
1974;803
1975;796
1976;801
1977;798
1978;801
1979;798
1980;791
1981;799
1982;795
1983;802
1984;798
1985;952
1986;1064
1987;1123
1988;961
1989;1020
1990;801
1991;798
1992;836
1993;793
1994;805
1995;798
1996;800
1997;814
1998;793
1999;799
2000;794
2001;800
2002;846
2003;795
2004;794
2005;951
2006;1068
2007;958
2008;949
2009;892
2010;794
2011;794
2012;829
2013;800
2014;940
2015;867
2016;794
2017;796
2018;797
2019;798
2020;797
2021;799
2022;847
2023;795
2024;799
2025;794
2026;912
2027;1048
2028;2237
2029;841
2030;1021
2031;1104
2032;1212
2033;1092
2034;811
2035;887
2036;801
2037;804
2038;800
2039;854
2040;830
2041;801
2042;800
2043;796
2044;800
2045;797
2046;799
2047;926
2048;967
2049;1130
2050;1112
2051;1002
2052;860
2053;801
2054;801
2055;1002
2056;800
2057;802
2058;801
2059;804
2060;805
2061;800
2062;955
2063;855
2064;807
2065;796
2066;800
2067;954
2068;1274
2069;1139
2070;1009
2071;821
2072;800
2073;803
2074;797
2075;928
2076;800
2077;803
2078;799
2079;799
2080;798
2081;801
2082;800
2083;802
2084;820
2085;1023
2086;961
2087;934
2088;805
2089;801
2090;809
2091;801
2092;856
2093;911
2094;805
2095;807
2096;797
2097;796
2098;798
2099;794
2100;905
2101;975
2102;1122
2103;1012
2104;876
2105;837
2106;804
2107;805
2108;802
2109;801
2110;803
2111;1050
2112;801
2113;803
2114;801
2115;796
2116;798
2117;801
2118;1012
2119;952
2120;1131
2121;956
2122;922
2123;812
2124;808
2125;804
2126;797
2127;801
2128;798
2129;903
2130;802
2131;799
2132;798
2133;864
2134;795
2135;868
2136;1015
2137;1018
2138;961
2139;883
2140;803
2141;922
2142;800
2143;803
2144;800
2145;802
2146;798
2147;797
2148;1046
2149;800
2150;798
2151;799
2152;795
2153;801
2154;1309
2155;1026
2156;978
2157;889
2158;804
2159;852
2160;796
2161;801
2162;802
2163;807
2164;793
2165;797
2166;792
2167;798
2168;800
2169;951
2170;956
2171;881
2172;897
2173;804
2174;797
2175;798
2176;803
2177;794
2178;794
2179;794
2180;924
2181;800
2182;793
2183;794
2184;882
2185;1011
2186;960
2187;878
2188;802
2189;799
2190;802
2191;849
2192;800
2193;807
2194;798
2195;803
2196;796
2197;792
2198;798
2199;799
2200;1115
2201;953
2202;876
2203;807
2204;991
2205;802
2206;804
2207;798
2208;798
2209;792
2210;900
2211;800
2212;797
2213;797
2214;797
2215;906
2216;970
2217;1287
2218;1054
2219;886
2220;816
2221;794
2222;816
2223;827
2224;799
2225;801
2226;800
2227;804
2228;795
2229;797
2230;793
2231;794
2232;814
2233;828
2234;800
2235;798
2236;741
2237;1011
2238;1069
2239;1056
2240;856
2241;1078
2242;1065
2243;1107
2244;960
2245;890
2246;835
2247;798
2248;798
2249;798
2250;798
2251;795
2252;800
2253;950
2254;802
2255;807
2256;799
2257;802
2258;974
2259;808
2260;798
2261;801
2262;797
2263;801
2264;962
2265;1232
2266;1067
2267;1110
2268;965
2269;884
2270;1157
2271;800
2272;808
2273;799
2274;809
2275;805
2276;1080
2277;894
2278;808
2279;854
2280;799
2281;800
2282;797
2283;1158
2284;837
2285;802
2286;800
2287;802
2288;795
2289;836
2290;1051
2291;1072
2292;1107
2293;962
2294;1126
2295;812
2296;801
2297;798
2298;806
2299;799
2300;1122
2301;923
2302;803
2303;804
2304;805
2305;799
2306;1087
2307;934
2308;805
2309;799
2310;795
2311;803
2312;1067
2313;1048
2314;797
2315;804
2316;798
2317;923
2318;1157
2319;743
2320;755
2321;726
2322;727
2323;723
2324;724
2325;740
2326;725
2327;725
2328;725
2329;726
2330;724
2331;717
2332;717
2333;837
2334;817
2335;819
2336;802
2337;802
2338;801
2339;797
2340;803
2341;805
2342;801
2343;796
2344;842
2345;795
2346;798
2347;798
2348;807
2349;818
2350;798
2351;808
2352;797
2353;798
2354;837
2355;799
2356;800
2357;799
2358;794
2359;795
2360;815
2361;885
2362;801
2363;820
2364;912
2365;805
2366;800
2367;804
2368;803
2369;799
2370;800
2371;797
2372;794
2373;799
2374;804
2375;794
2376;933
2377;805
2378;820
2379;798
2380;808
2381;800
2382;798
2383;812
2384;795
2385;795
2386;802
2387;942
2388;801
2389;793
2390;796
2391;886
2392;822
2393;804
2394;804
2395;802
2396;807
2397;798
2398;801
2399;793
2400;967
2401;805
2402;795
2403;798
2404;793
2405;881
2406;887
2407;819
2408;809
2409;805
2410;806
2411;722
2412;725
2413;724
2414;725
2415;721
2416;736
2417;722
2418;735
2419;1054
2420;817
2421;726
2422;726
2423;724
2424;719
2425;718
2426;718
2427;722
2428;720
2429;725
2430;719
2431;723
2432;904
2433;852
2434;720
2435;724
2436;723
2437;724
2438;747
2439;718
2440;720
2441;724
2442;720
2443;722
2444;898
2445;895
2446;823
2447;726
2448;721
2449;727
2450;721
2451;723
2452;723
2453;721
2454;720
2455;716
2456;718
2457;894
2458;1053
2459;822
2460;727
2461;720
2462;724
2463;719
2464;723
2465;719
2466;722
2467;724
2468;718
2469;732
2470;718
2471;873
2472;883
2473;790
2474;727
2475;721
2476;725
2477;717
2478;723
2479;724
2480;724
2481;720
2482;717
2483;721
2484;720
2485;716
2486;862
2487;867
2488;797
2489;725
2490;719
2491;723
2492;720
2493;719
2494;765
2495;722
2496;722
2497;721
2498;719
2499;719
2500;720
2501;941
2502;908
2503;767
2504;721
2505;725
2506;728
2507;717
2508;724
2509;723
2510;726
2511;719
2512;717
2513;722
2514;720
2515;880
2516;1026
2517;858
2518;763
2519;721
2520;723
2521;720
2522;718
2523;723
2524;722
2525;726
2526;720
2527;719
2528;721
2529;718
2530;865
2531;998
2532;854
2533;819
2534;720
2535;724
2536;766
2537;726
2538;760
2539;719
2540;723
2541;717
2542;718
2543;745
2544;720
2545;726
2546;956
2547;862
2548;760
2549;738
2550;723
2551;721
2552;721
2553;725
2554;720
2555;724
2556;721
2557;732
2558;730
2559;719
2560;724
2561;724
2562;721
2563;724
2564;720
2565;764
2566;991
2567;871
2568;793
2569;726
2570;722
2571;719
2572;723
2573;741
2574;723
2575;724
2576;719
2577;721
2578;720
2579;726
2580;729
2581;1011
2582;873
2583;786
2584;723
2585;720
2586;725
2587;722
2588;728
2589;731
2590;724
2591;728
2592;718
2593;762
2594;839
2595;722
2596;723
2597;960
2598;864
2599;767
2600;759
2601;722
2602;751
2603;719
2604;719
2605;720
2606;798
2607;727
2608;725
2609;717
2610;721
2611;722
2612;748
2613;958
2614;869
2615;763
2616;718
2617;726
2618;741
2619;724
2620;729
2621;730
2622;847
2623;726
2624;757
2625;726
2626;1046
2627;734
2628;789
2629;893
2630;981
2631;863
2632;849
2633;1100
2634;885
2635;725
2636;732
2637;723
2638;722
2639;761
2640;723
2641;808
2642;724
2643;726
2644;726
2645;718
2646;721
2647;853
2648;990
2649;811
2650;723
2651;720
2652;718
2653;721
2654;721
2655;725
2656;725
2657;720
2658;721
2659;721
2660;720
2661;727
2662;935
2663;1165
2664;1025
2665;945
2666;762
2667;721
2668;724
2669;722
2670;719
2671;726
2672;724
2673;726
2674;722
2675;720
2676;843
2677;720
2678;723
2679;858
2680;867
2681;786
2682;725
2683;790
2684;720
2685;720
2686;807
2687;727
2688;786
2689;720
2690;771
2691;720
2692;771
2693;726
2694;721
2695;854
2696;863
2697;764
2698;720
2699;723
2700;727
2701;722
2702;724
2703;724
2704;725
2705;808
2706;722
2707;725
2708;721
2709;723
2710;909
2711;1131
2712;969
2713;862
2714;763
2715;726
2716;725
2717;723
2718;966
2719;723
2720;722
2721;718
2722;725
2723;719
2724;779
2725;723
2726;720
2727;723
2728;848
2729;970
2730;916
2731;944
2732;739
2733;746
2734;737
2735;738
2736;774
2737;801
2738;825
2739;761
2740;771
2741;732
2742;783
2743;748
2744;722
2745;774
2746;950
2747;758
2748;895
2749;1026
2750;858
2751;782
2752;776
2753;735
2754;797
2755;739
2756;743
2757;766
2758;772
2759;985
2760;715
2761;775
2762;825
2763;772
2764;738
2765;794
2766;871
2767;832
2768;812
2769;947
2770;1004
2771;896
2772;760
2773;847
2774;774
2775;720
2776;759
2777;732
2778;773
2779;758
2780;741
2781;806
2782;773
2783;731
2784;738
2785;971
2786;765
2787;702
2788;828
2789;940
2790;1036
2791;954
2792;824
2793;736
2794;800
2795;734
2796;801
2797;805
2798;920
2799;729
2800;733
2801;743
2802;734
2803;772
2804;818
2805;763
2806;738
2807;775
2808;868
2809;1005
2810;940
2811;823
2812;805
2813;768
2814;717
2815;815
2816;751
2817;772
2818;755
2819;715
2820;783
2821;735
2822;857
2823;722
2824;731
2825;753
2826;734
2827;876
2828;947
2829;1018
2830;935
2831;801
2832;751
2833;724
2834;762
2835;720
2836;772
2837;731
2838;738
2839;770
2840;734
2841;744
2842;738
2843;774
2844;719
2845;733
2846;1075
2847;758
2848;945
2849;1022
2850;859
2851;769
2852;829
2853;761
2854;697
2855;794
2856;777
2857;739
2858;782
2859;875
2860;773
2861;724
2862;772
2863;761
2864;736
2865;831
2866;941
2867;759
2868;860
2869;1040
2870;969
2871;776
2872;994
2873;792
2874;727
2875;717
2876;813
2877;763
2878;721
2879;780
2880;737
2881;726
2882;742
2883;824
2884;746
2885;948
2886;771
2887;771
2888;840
2889;1003
2890;1011
2891;904
2892;822
2893;802
2894;722
2895;892
2896;724
2897;739
2898;822
2899;733
2900;806
2901;757
2902;773
2903;732
2904;732
2905;789
2906;738
2907;743
2908;941
2909;896
2910;1013
2911;1077
2912;1051
2913;1128
2914;881
2915;776
2916;725
2917;738
2918;794
2919;871
2920;766
2921;741
2922;794
2923;737
2924;781
2925;760
2926;720
2927;745
2928;892
2929;688
2930;827
2931;1021
2932;1030
2933;1011
2934;1038
2935;879
2936;825
2937;837
2938;724
2939;761
2940;719
2941;740
2942;721
2943;871
2944;805
2945;754
2946;772
2947;734
2948;737
2949;804
2950;738
2951;742
2952;980
