count;dtMPU
1414;463
1415;461
1416;476
1417;463
1418;462
1419;474
1420;462
1421;488
1422;462
1423;461
1424;474
1425;463
1426;487
1427;516
1428;464
1429;462
1430;462
1431;462
1432;462
1433;462
1434;461
1435;461
1436;462
1437;462
1438;460
1439;463
1440;473
1441;518
1442;514
1443;463
1444;476
1445;462
1446;460
1447;462
1448;461
1449;463
1450;462
1451;462
1452;462
1453;463
1454;463
1455;462
1456;576
1457;560
1458;556
1459;461
1460;470
1461;462
1462;462
1463;463
1464;461
1465;463
1466;462
1467;462
1468;464
1469;461
1470;462
1471;462
1472;560
1473;559
1474;517
1475;464
1476;462
1477;460
1478;462
1479;461
1480;463
1481;461
1482;463
1483;474
1484;462
1485;486
1486;463
1487;464
1488;564
1489;481
1490;474
1491;462
1492;467
1493;463
1494;463
1495;462
1496;463
1497;461
1498;469
1499;468
1500;462
1501;462
1502;461
1503;462
1504;559
1505;514
1506;462
1507;463
1508;462
1509;476
1510;462
1511;473
1512;461
1513;463
1514;462
1515;461
1516;461
1517;484
1518;464
1519;559
1520;557
1521;516
1522;463
1523;474
1524;463
1525;461
1526;466
1527;463
1528;464
1529;461
1530;462
1531;490
1532;463
1533;462
1534;461
1535;536
1536;562
1537;465
1538;461
1539;464
1540;487
1541;462
1542;463
1543;469
1544;464
1545;463
1546;463
1547;462
1548;467
1549;641
1550;475
1551;464
1552;470
1553;514
1554;462
1555;464
1556;463
1557;462
1558;462
1559;463
1560;462
1561;476
1562;479
1563;461
1564;475
1565;464
1566;462
1567;582
1568;560
1569;517
1570;463
1571;462
1572;461
1573;463
1574;461
1575;463
1576;478
1577;463
1578;461
1579;462
1580;464
1581;462
1582;463
1583;569
1584;509
1585;461
1586;463
1587;461
1588;462
1589;463
1590;461
1591;462
1592;462
1593;473
1594;463
1595;463
1596;463
1597;461
1598;477
1599;561
1600;528
1601;462
1602;464
1603;461
1604;463
1605;461
1606;462
1607;462
1608;462
1609;462
1610;461
1611;461
1612;461
1613;465
1614;587
1615;465
1616;465
1617;462
1618;462
1619;462
1620;462
1621;463
1622;463
1623;472
1624;463
1625;462
1626;462
1627;476
1628;463
1629;531
1630;562
1631;521
1632;442
1633;461
1634;464
1635;461
1636;475
1637;462
1638;464
1639;462
1640;463
1641;462
1642;462
1643;462
1644;462
1645;569
1646;515
1647;465
1648;461
1649;466
1650;463
1651;566
1652;506
1653;463
1654;479
1655;462
1656;483
1657;461
1658;463
1659;463
1660;565
1661;559
1662;520
1663;462
1664;461
1665;462
1666;462
1667;463
1668;463
1669;461
1670;463
1671;462
1672;462
1673;476
1674;463
1675;461
1676;578
1677;465
1678;470
1679;494
1680;463
1681;462
1682;461
1683;463
1684;462
1685;462
1686;461
1687;463
1688;484
1689;462
1690;463
1691;462
1692;496
1693;516
1694;461
1695;462
1696;461
1697;462
1698;462
1699;463
1700;462
1701;462
1702;462
1703;462
1704;472
1705;463
1706;461
1707;568
1708;560
1709;462
1710;462
1711;461
1712;462
1713;463
1714;461
1715;461
1716;463
1717;463
1718;461
1719;460
1720;461
1721;461
1722;464
1723;535
1724;463
1725;461
1726;484
1727;463
1728;462
1729;462
1730;474
1731;460
1732;464
1733;481
1734;462
1735;462
1736;462
1737;464
1738;558
1739;526
1740;465
1741;473
1742;464
1743;463
1744;448
1745;462
1746;463
1747;461
1748;463
1749;462
1750;461
1751;461
1752;462
1753;462
1754;564
1755;463
1756;464
1757;461
1758;461
1759;464
1760;461
1761;463
1762;460
1763;463
1764;462
1765;470
1766;463
1767;461
1768;462
1769;557
1770;524
1771;461
1772;462
1773;463
1774;461
1775;461
1776;461
1777;475
1778;462
1779;461
1780;462
1781;476
1782;463
1783;484
1784;559
1785;579
1786;464
1787;460
1788;462
1789;462
1790;461
1791;467
1792;463
1793;472
1794;462
1795;461
1796;463
1797;463
1798;461
1799;465
1800;568
1801;515
1802;463
1803;462
1804;460
1805;461
1806;462
1807;462
1808;482
1809;462
1810;461
1811;463
1812;460
1813;463
1814;461
1815;569
1816;481
1817;467
1818;462
1819;462
1820;463
1821;463
1822;462
1823;466
1824;463
1825;462
1826;462
1827;462
1828;462
1829;480
1830;463
1831;562
1832;515
1833;462
1834;462
1835;461
1836;462
1837;474
1838;462
1839;472
1840;463
1841;474
1842;464
1843;476
1844;463
1845;461
1846;559
1847;566
1848;515
1849;463
1850;462
1851;476
1852;461
1853;462
1854;460
1855;477
1856;462
1857;475
1858;462
1859;461
1860;463
1861;462
1862;558
1863;462
1864;468
1865;461
1866;463
1867;463
1868;462
1869;462
1870;461
1871;464
1872;461
1873;462
1874;461
1875;462
1876;462
1877;463
1878;579
1879;515
1880;463
1881;462
1882;477
1883;463
1884;462
1885;490
1886;469
1887;462
1888;462
1889;462
1890;462
1891;463
1892;463
1893;515
1894;593
1895;516
1896;463
1897;462
1898;463
1899;463
1900;462
1901;461
1902;469
1903;480
1904;470
1905;463
1906;461
1907;461
1908;460
1909;466
1910;518
1911;462
1912;460
1913;463
1914;463
1915;462
1916;461
1917;461
1918;466
1919;462
1920;462
1921;461
1922;462
1923;463
1924;558
1925;505
1926;477
1927;462
1928;463
1929;463
1930;461
1931;463
1932;462
1933;468
1934;464
1935;462
1936;462
1937;474
1938;464
1939;464
1940;559
1941;560
1942;462
1943;461
1944;462
1945;475
1946;462
1947;461
1948;463
1949;471
1950;461
1951;463
1952;460
1953;461
1954;461
1955;573
1956;464
1957;463
1958;461
1959;469
1960;463
1961;463
1962;461
1963;463
1964;462
1965;472
1966;462
1967;462
1968;461
1969;461
1970;463
1971;549
1972;514
1973;460
1974;463
1975;461
1976;463
1977;463
1978;465
1979;462
1980;461
1981;462
1982;461
1983;474
1984;462
1985;461
1986;558
1987;509
1988;464
1989;469
1990;461
1991;462
1992;462
1993;463
1994;461
1995;462
1996;463
1997;468
1998;463
1999;462
2000;463
2001;462
2002;559
2003;515
2004;477
2005;463
2006;473
2007;464
2008;462
2009;460
2010;471
2011;465
2012;462
2013;462
2014;473
2015;462
2016;462
2017;480
2018;563
2019;487
2020;460
2021;464
2022;461
2023;462
2024;475
2025;462
2026;463
2027;461
2028;462
2029;461
2030;461
2031;463
2032;462
2033;463
2034;461
2035;563
2036;510
2037;462
2038;461
2039;462
2040;462
2041;462
2042;461
2043;462
2044;475
2045;461
2046;461
2047;462
2048;461
2049;461
2050;463
2051;463
2052;530
2053;504
2054;461
2055;462
2056;460
2057;462
2058;462
2059;464
2060;461
2061;476
2062;464
2063;463
2064;462
2065;473
2066;463
2067;463
2068;462
2069;543
2070;487
2071;463
2072;462
2073;465
2074;461
2075;462
2076;461
2077;461
2078;462
2079;475
2080;462
2081;474
2082;464
2083;461
2084;464
2085;461
2086;549
2087;490
2088;463
2089;463
2090;463
2091;479
2092;462
2093;462
2094;462
2095;461
2096;466
2097;462
2098;462
2099;461
2100;453
2101;462
2102;463
2103;543
2104;491
2105;474
2106;462
2107;461
2108;462
2109;463
2110;462
2111;463
2112;474
2113;463
2114;461
2115;463
2116;465
2117;462
2118;472
2119;464
2120;547
2121;486
2122;461
2123;461
2124;461
2125;461
2126;462
2127;461
2128;461
2129;478
2130;463
2131;461
2132;461
2133;474
2134;461
2135;475
2136;461
2137;607
2138;505
2139;464
2140;462
2141;461
2142;468
2143;465
2144;464
2145;461
2146;462
2147;460
2148;477
2149;463
2150;461
2151;461
2152;460
2153;465
2154;541
2155;543
2156;509
2157;462
2158;462
2159;462
2160;465
2161;460
2162;462
2163;461
2164;462
2165;472
2166;461
2167;475
2168;461
2169;463
2170;463
2171;461
2172;525
2173;487
2174;462
2175;462
2176;462
2177;461
2178;462
2179;461
2180;462
2181;462
2182;461
2183;461
2184;461
2185;463
2186;460
2187;462
2188;495
2189;546
2190;489
2191;462
2192;462
2193;463
2194;477
2195;461
2196;461
2197;461
2198;478
2199;463
2200;466
2201;464
2202;475
2203;462
2204;464
2205;462
2206;580
2207;491
2208;462
2209;463
2210;475
2211;462
2212;472
2213;462
2214;463
2215;461
2216;461
2217;461
2218;461
2219;461
2220;461
2221;461
2222;463
2223;551
2224;547
2225;500
2226;462
2227;461
2228;461
2229;473
2230;461
2231;462
2232;497
2233;463
2234;461
2235;462
2236;462
2237;462
2238;463
2239;463
2240;542
2241;591
2242;487
2243;464
2244;462
2245;461
2246;461
2247;462
2248;472
2249;463
2250;463
2251;462
2252;462
2253;472
2254;462
2255;461
2256;463
2257;538
2258;498
2259;462
2260;462
2261;463
2262;462
2263;463
2264;460
2265;462
2266;462
2267;462
2268;463
2269;461
2270;463
2271;463
2272;477
2273;463
2274;553
2275;485
2276;474
2277;463
2278;462
2279;462
2280;462
2281;461
2282;475
2283;463
2284;476
2285;463
2286;462
2287;462
2288;469
2289;463
2290;563
2291;554
2292;515
2293;461
2294;462
2295;461
2296;462
2297;463
2298;461
2299;462
2300;472
2301;463
2302;475
2303;462
2304;461
2305;464
2306;461
2307;541
2308;464
2309;462
2310;461
2311;462
2312;473
2313;462
2314;463
2315;460
2316;462
2317;462
2318;463
2319;462
2320;461
2321;463
2322;460
2323;463
2324;545
2325;488
2326;463
2327;462
2328;461
2329;463
2330;463
2331;464
2332;462
2333;475
2334;463
2335;491
2336;462
2337;461
2338;460
2339;462
2340;540
2341;547
2342;487
2343;463
2344;462
2345;461
2346;462
2347;463
2348;462
2349;462
2350;462
2351;461
2352;462
2353;461
2354;464
2355;476
2356;461
2357;545
2358;496
2359;462
2360;473
2361;462
2362;462
2363;461
2364;462
2365;462
2366;462
2367;460
2368;462
2369;462
2370;465
2371;461
2372;462
2373;540
2374;492
2375;478
2376;461
2377;474
2378;461
2379;463
2380;463
2381;462
2382;492
2383;462
2384;463
2385;462
2386;462
2387;462
2388;462
2389;462
2390;556
2391;488
2392;478
2393;462
2394;462
2395;463
2396;462
2397;461
2398;462
2399;462
2400;463
2401;462
2402;463
2403;461
2404;463
2405;462
2406;550
2407;497
2408;463
2409;462
2410;462
2411;463
2412;463
2413;463
2414;462
2415;462
2416;462
2417;462
2418;463
2419;462
2420;463
2421;462
2422;463
2423;569
2424;487
2425;462
2426;463
2427;462
2428;463
2429;493
2430;461
2431;462
2432;460
2433;462
2434;462
2435;462
2436;461
2437;461
2438;463
2439;542
2440;551
2441;503
2442;462
2443;462
2444;464
2445;462
2446;473
2447;462
2448;464
2449;476
2450;461
2451;471
2452;462
2453;477
2454;461
2455;462
2456;566
2457;465
2458;462
2459;461
2460;462
2461;461
2462;462
2463;463
2464;464
2465;461
2466;462
2467;475
2468;462
2469;463
2470;461
2471;497
2472;547
2473;499
2474;461
2475;463
2476;462
2477;463
2478;461
2479;461
2480;463
2481;471
2482;463
2483;464
2484;462
2485;464
2486;461
2487;475
2488;541
2489;465
2490;466
2491;462
2492;461
2493;462
2494;482
2495;463
2496;463
2497;461
2498;463
2499;461
2500;463
2501;460
2502;462
2503;474
2504;462
2505;556
2506;491
2507;476
2508;461
2509;462
2510;462
2511;461
2512;473
2513;463
2514;466
2515;461
2516;461
2517;462
2518;480
2519;463
2520;469
2521;541
2522;546
2523;487
2524;465
2525;463
2526;461
2527;461
2528;466
2529;465
2530;461
2531;462
2532;484
2533;460
2534;464
2535;462
2536;470
2537;462
2538;463
2539;543
2540;487
2541;462
2542;464
2543;464
2544;461
2545;462
2546;462
2547;462
2548;461
2549;462
2550;476
2551;462
2552;464
2553;464
2554;462
2555;474
2556;552
2557;467
2558;464
2559;463
2560;463
2561;464
2562;467
2563;474
2564;463
2565;461
2566;462
2567;462
2568;463
2569;475
2570;463
2571;461
2572;500
2573;506
2574;462
2575;463
2576;462
2577;461
2578;462
2579;465
2580;463
2581;462
2582;462
2583;477
2584;462
2585;480
2586;463
2587;462
2588;463
2589;541
2590;488
2591;461
2592;462
2593;470
2594;463
2595;461
2596;463
2597;464
2598;464
2599;462
2600;463
2601;465
2602;462
2603;464
2604;462
2605;527
2606;493
2607;463
2608;463
2609;461
2610;460
2611;475
2612;464
2613;463
2614;462
2615;461
2616;462
2617;465
2618;463
2619;464
2620;461
2621;543
2622;549
2623;487
2624;460
2625;462
2626;490
2627;461
2628;463
2629;462
2630;464
2631;461
2632;470
2633;461
2634;465
2635;479
2636;462
2637;462
2638;462
2639;534
2640;493
2641;461
2642;461
2643;473
2644;461
2645;463
2646;463
2647;462
2648;466
2649;461
2650;464
2651;461
2652;462
2653;462
2654;463
2655;546
2656;543
2657;486
2658;462
2659;462
2660;463
2661;462
2662;461
2663;1461
2664;512
2665;466
2666;462
2667;462
2668;463
2669;462
2670;463
2671;573
2672;461
2673;462
2674;462
2675;463
2676;493
2677;492
2678;461
2679;462
2680;491
2681;461
2682;463
2683;461
2684;462
2685;461
2686;460
2687;461
2688;462
2689;461
2690;461
2691;463
2692;460
2693;551
2694;485
2695;463
2696;460
2697;462
2698;461
2699;462
2700;462
2701;461
2702;463
2703;461
2704;462
2705;461
2706;462
2707;460
2708;464
2709;542
2710;551
2711;486
2712;461
2713;462
2714;462
2715;461
2716;462
2717;461
2718;462
2719;460
2720;462
2721;461
2722;462
2723;461
2724;462
2725;460
2726;462
2727;551
2728;487
2729;464
2730;462
2731;462
2732;460
2733;463
2734;461
2735;463
2736;443
2737;462
2738;461
2739;461
2740;463
2741;461
2742;464
2743;530
2744;548
2745;486
2746;463
2747;461
2748;462
2749;461
2750;461
2751;462
2752;462
2753;462
2754;461
2755;462
2756;461
2757;463
2758;462
2759;461
2760;540
2761;552
2762;487
2763;461
2764;461
2765;462
2766;463
2767;463
2768;461
2769;460
2770;461
2771;460
2772;462
2773;461
2774;463
2775;463
2776;462
2777;526
2778;543
2779;505
2780;462
2781;461
2782;462
2783;461
2784;462
2785;462
2786;462
2787;462
2788;461
2789;461
2790;460
2791;463
2792;460
2793;462
2794;462
2795;543
2796;487
2797;460
2798;462
2799;462
2800;462
2801;462
2802;461
2803;463
2804;460
2805;462
2806;460
2807;461
2808;460
2809;464
2810;462
2811;542
2812;578
2813;462
2814;463
2815;461
2816;462
2817;461
2818;462
2819;461
2820;461
2821;462
2822;462
2823;462
2824;461
2825;463
2826;461
2827;463
2828;540
2829;542
2830;485
2831;462
2832;462
2833;461
2834;462
2835;462
2836;463
2837;462
2838;461
2839;461
2840;463
2841;462
2842;460
2843;462
2844;460
2845;504
2846;555
2847;486
2848;461
2849;462
2850;462
2851;461
2852;463
2853;460
2854;461
2855;461
2856;462
2857;462
2858;463
2859;463
2860;462
2861;462
2862;538
2863;547
2864;486
2865;462
2866;463
2867;464
2868;484
2869;460
2870;462
2871;461
2872;462
2873;461
2874;461
2875;462
2876;462
2877;488
2878;462
2879;462
2880;550
2881;489
2882;462
2883;463
2884;462
2885;461
2886;461
2887;463
2888;462
2889;461
2890;462
2891;462
2892;463
2893;462
2894;462
2895;461
2896;526
2897;544
2898;486
2899;461
2900;463
2901;463
2902;462
2903;463
2904;462
2905;463
2906;461
2907;463
2908;508
2909;461
2910;464
2911;461
2912;462
2913;460
2914;547
2915;509
2916;461
2917;462
2918;461
2919;499
2920;462
2921;461
2922;461
2923;462
2924;462
2925;462
2926;462
2927;461
2928;464
2929;462
2930;463
2931;494
2932;495
2933;482
2934;464
2935;462
2936;462
2937;462
2938;461
2939;461
2940;461
2941;462
2942;461
2943;474
2944;464
2945;462
2946;463
2947;463
2948;464
2949;486
2950;461
2951;462
2952;463
2953;462
2954;461
2955;462
2956;513
2957;462
2958;461
2959;464
2960;461
2961;462
2962;464
2963;463
2964;464
2965;498
2966;488
2967;478
2968;463
2969;463
2970;461
2971;461
2972;462
2973;463
2974;460
2975;463
2976;461
2977;465
2978;460
2979;464
2980;514
2981;463
2982;512
2983;485
2984;462
2985;461
2986;462
2987;461
2988;463
2989;462
2990;462
2991;489
2992;463
2993;462
2994;461
