count;dtLSM
2233;818
2234;818
2235;815
2236;818
2237;817
2238;817
2239;827
2240;819
2241;818
2242;816
2243;1046
2244;950
2245;815
2246;817
2247;815
2248;818
2249;836
2250;818
2251;816
2252;816
2253;818
2254;815
2255;818
2256;828
2257;816
2258;831
2259;948
2260;952
2261;817
2262;815
2263;818
2264;817
2265;817
2266;843
2267;817
2268;816
2269;817
2270;817
2271;816
2272;816
2273;818
2274;1046
2275;940
2276;816
2277;816
2278;817
2279;818
2280;818
2281;816
2282;818
2283;819
2284;817
2285;828
2286;816
2287;819
2288;816
2289;1050
2290;948
2291;817
2292;816
2293;816
2294;818
2295;817
2296;820
2297;818
2298;816
2299;817
2300;820
2301;819
2302;832
2303;816
2304;1045
2305;952
2306;816
2307;817
2308;818
2309;822
2310;815
2311;817
2312;818
2313;817
2314;826
2315;816
2316;817
2317;817
2318;818
2319;835
2320;949
2321;952
2322;834
2323;815
2324;816
2325;817
2326;819
2327;818
2328;819
2329;817
2330;817
2331;818
2332;817
2333;818
2334;817
2335;1044
2336;965
2337;818
2338;817
2339;818
2340;817
2341;817
2342;816
2343;831
2344;819
2345;816
2346;819
2347;817
2348;825
2349;817
2350;831
2351;1047
2352;853
2353;818
2354;817
2355;817
2356;817
2357;817
2358;817
2359;815
2360;825
2361;819
2362;816
2363;817
2364;817
2365;827
2366;975
2367;952
2368;816
2369;818
2370;817
2371;816
2372;817
2373;818
2374;817
2375;816
2376;816
2377;797
2378;819
2379;819
2380;823
2381;833
2382;987
2383;944
2384;817
2385;818
2386;816
2387;816
2388;817
2389;819
2390;817
2391;817
2392;817
2393;816
2394;818
2395;818
2396;818
2397;826
2398;1042
2399;855
2400;818
2401;817
2402;816
2403;816
2404;817
2405;819
2406;798
2407;818
2408;816
2409;818
2410;816
2411;817
2412;820
2413;985
2414;944
2415;816
2416;819
2417;818
2418;825
2419;815
2420;816
2421;817
2422;817
2423;817
2424;820
2425;816
2426;817
2427;819
2428;831
2429;1046
2430;849
2431;817
2432;815
2433;816
2434;817
2435;815
2436;818
2437;817
2438;817
2439;834
2440;815
2441;818
2442;815
2443;823
2444;1001
2445;953
2446;816
2447;816
2448;816
2449;815
2450;816
2451;818
