count;dtLSM
1134;818
1135;842
1136;823
1137;820
1138;837
1139;825
1140;846
1141;1061
1142;838
1143;821
1144;840
1145;820
1146;822
1147;834
1148;821
1149;840
1150;846
1151;822
1152;836
1153;831
1154;818
1155;1059
1156;957
1157;821
1158;836
1159;821
1160;822
1161;819
1162;844
1163;818
1164;839
1165;820
1166;835
1167;834
1168;819
1169;884
1170;980
1171;963
1172;820
1173;827
1174;842
1175;823
1176;837
1177;827
1178;818
1179;841
1180;819
1181;820
1182;826
1183;819
1184;847
1185;973
1186;1057
1187;819
1188;849
1189;819
1190;824
1191;847
1192;820
1193;834
1194;818
1195;841
1196;820
1197;841
1198;825
1199;1081
1200;996
1201;819
1202;841
1203;831
1204;839
1205;821
1206;854
1207;825
1208;819
1209;825
1210;821
1211;832
1212;855
1213;851
1214;1076
1215;846
1216;819
1217;836
1218;837
1219;822
1220;842
1221;833
1222;820
1223;834
1224;839
1225;820
1226;866
1227;819
1228;1061
1229;1058
1230;832
1231;818
1232;847
1233;822
1234;819
1235;827
1236;818
1237;818
1238;830
1239;851
1240;818
1241;846
1242;1107
1243;957
1244;829
1245;837
1246;835
1247;862
1248;829
1249;823
1250;841
1251;824
1252;820
1253;839
1254;819
1255;818
1256;849
1257;964
1258;951
1259;855
1260;818
1261;857
1262;819
1263;838
1264;834
1265;829
1266;833
1267;818
1268;834
1269;829
1270;829
1271;862
1272;1050
1273;842
1274;832
1275;819
1276;844
1277;835
1278;825
1279;818
1280;847
1281;819
1282;819
1283;854
1284;820
1285;830
1286;1056
1287;944
1288;826
1289;821
1290;831
1291;812
1292;834
1293;830
1294;821
1295;827
1296;822
1297;819
1298;833
1299;840
1300;836
1301;1005
1302;955
1303;819
1304;842
1305;818
1306;819
1307;832
1308;817
1309;823
1310;846
1311;827
1312;837
1313;872
1314;820
1315;861
1316;1074
1317;818
1318;859
1319;833
1320;821
1321;838
1322;818
1323;820
1324;824
1325;820
1326;823
1327;824
1328;818
1329;821
1330;1064
1331;963
1332;821
1333;853
1334;819
1335;834
1336;831
1337;821
1338;821
1339;850
1340;814
1341;835
1342;829
1343;821
1344;863
1345;1069
1346;831
1347;824
1348;834
1349;820
1350;828
1351;818
1352;825
1353;839
1354;820
1355;818
1356;835
1357;874
1358;838
1359;1056
1360;952
1361;821
1362;850
1363;830
1364;843
1365;823
1366;828
1367;819
1368;836
1369;828
1370;825
1371;859
1372;817
1373;846
1374;976
1375;954
1376;817
1377;832
1378;820
1379;818
1380;844
1381;818
1382;821
1383;853
1384;820
1385;840
1386;823
1387;819
1388;865
1389;967
1390;1056
1391;827
1392;825
1393;819
1394;816
1395;826
1396;820
1397;823
1398;839
1399;827
1400;824
1401;843
1402;819
1403;1055
1404;966
1405;818
1406;804
1407;839
1408;829
1409;830
1410;838
1411;820
1412;838
1413;832
1414;817
1415;846
1416;818
1417;826
1418;1016
1419;1065
1420;818
1421;845
1422;817
1423;822
1424;828
1425;821
1426;821
1427;839
1428;809
1429;833
1430;833
1431;844
1432;1051
1433;963
1434;836
1435;826
1436;836
1437;823
1438;820
1439;847
1440;829
1441;818
1442;836
1443;819
1444;834
1445;849
1446;837
1447;1065
1448;872
1449;819
1450;825
1451;848
1452;829
1453;837
1454;836
1455;836
1456;826
1457;843
1458;826
1459;842
1460;840
1461;1013
1462;950
1463;831
1464;851
1465;823
1466;840
1467;830
1468;820
1469;837
1470;820
1471;828
1472;835
1473;820
1474;829
1475;879
1476;1045
1477;878
1478;834
1479;820
1480;835
1481;840
1482;818
1483;845
1484;823
1485;819
1486;835
1487;820
1488;820
1489;847
1490;1048
1491;949
1492;828
1493;819
1494;818
1495;844
1496;819
1497;821
1498;817
1499;862
1500;819
1501;854
1502;825
1503;835
1504;841
1505;996
1506;949
1507;846
1508;818
1509;824
1510;841
1511;837
1512;816
1513;853
1514;819
1515;818
1516;829
1517;819
1518;822
1519;873
1520;1046
1521;870
1522;848
1523;826
1524;824
1525;840
1526;852
1527;843
1528;864
1529;884
1530;835
1531;830
1532;832
1533;830
1534;1002
1535;959
1536;819
1537;836
1538;820
1539;818
1540;845
1541;820
1542;830
1543;827
1544;818
1545;837
1546;831
1547;831
1548;893
1549;1064
1550;831
1551;833
1552;833
1553;822
1554;839
1555;821
1556;818
1557;848
1558;819
1559;819
1560;843
1561;821
1562;822
1563;1081
1564;946
1565;818
1566;821
1567;850
1568;832
1569;842
1570;852
1571;829
1572;839
1573;819
1574;833
1575;841
1576;824
1577;832
1578;962
1579;955
1580;817
1581;844
1582;820
1583;818
1584;836
1585;823
1586;826
1587;843
1588;819
1589;844
1590;830
1591;824
1592;889
1593;1063
1594;846
1595;845
1596;822
1597;825
1598;838
1599;837
1600;829
1601;823
1602;843
1603;819
1604;825
1605;821
1606;818
1607;1067
1608;961
1609;820
1610;835
1611;820
1612;881
1613;833
1614;883
1615;819
1616;843
1617;838
1618;838
1619;848
1620;825
1621;1055
1622;963
1623;822
1624;819
1625;835
1626;823
1627;817
1628;837
1629;819
1630;820
1631;851
1632;819
1633;840
1634;819
1635;878
1636;965
1637;985
1638;818
1639;820
1640;834
1641;854
1642;816
1643;828
1644;839
1645;834
1646;840
1647;820
1648;819
1649;822
1650;835
1651;961
1652;963
1653;822
1654;822
1655;829
1656;819
1657;829
1658;848
1659;820
1660;858
1661;834
1662;821
